week, cumTotOrders, cumCusOrders, cumStoreOrders, cumCost, curTotOrders, curCusOrders, curStoreOrders, curCost, currentCount
51, 21897, 12447, 9450, 93525.06949500223, 117, 37, 80, 349.4868167986058, 39
1, 21987, 12497, 9490, 93852.17652382633, 90, 50, 40, 327.1070288241023, 51
1, 22028, 12538, 9490, 94118.42047726986, 41, 41, 0, 266.24395344352433, 41
1, 22080, 12590, 9490, 94402.35543869813, 52, 52, 0, 283.93496142826496, 52
51, 22250, 12640, 9610, 94790.74275238285, 170, 50, 120, 388.38731368472776, 53
1, 22279, 12669, 9610, 95033.60233109345, 29, 29, 0, 242.8595787106084, 29
1, 22326, 12716, 9610, 95309.83538096305, 47, 47, 0, 276.2330498695885, 47
1, 22367, 12757, 9610, 95576.07933440658, 41, 41, 0, 266.24395344352433, 41
51, 22490, 12790, 9700, 95929.90390566835, 123, 33, 90, 353.8245712617827, 35
1, 22552, 12822, 9730, 96225.01053199802, 62, 32, 30, 295.1066263296683, 33
1, 22591, 12861, 9730, 96487.71047194196, 39, 39, 0, 262.6999399439383, 39
51, 22679, 12899, 9780, 96811.69190330284, 88, 38, 50, 323.98143136087856, 39
1, 22759, 12939, 9820, 97127.86165954708, 80, 40, 40, 316.1697562442441, 41
1, 22800, 12980, 9820, 97394.1056129906, 41, 41, 0, 266.24395344352433, 41
51, 22883, 13013, 9870, 97712.64056091984, 83, 33, 50, 318.5349479292333, 34
1, 22949, 13049, 9900, 98012.96754919703, 66, 36, 30, 300.32698827717985, 37
1, 22995, 13095, 9900, 98287.59661791105, 46, 46, 0, 274.6290687140218, 46
51, 23128, 13138, 9990, 98649.99288695226, 133, 43, 90, 362.3962690412072, 45
1, 23203, 13183, 10020, 98961.37598259053, 75, 45, 30, 311.38309563827124, 46
1, 23234, 13214, 10020, 99208.53708876758, 31, 31, 0, 247.1611061770567, 31
51, 23319, 13249, 10070, 99529.27411643867, 85, 35, 50, 320.73702767108114, 36
1, 23399, 13289, 10110, 99845.44387268291, 80, 40, 40, 316.1697562442441, 41
1, 23440, 13330, 10110, 100111.68782612644, 41, 41, 0, 266.24395344352433, 41
51, 23557, 13367, 10190, 100461.17464292503, 117, 37, 80, 349.4868167986058, 39
1, 23628, 13398, 10230, 100766.75295374375, 71, 31, 40, 305.57831081870995, 32
1, 23670, 13440, 10230, 101034.72594324594, 42, 42, 0, 267.97298950218305, 42
1, 23712, 13482, 10230, 101302.69893274813, 42, 42, 0, 267.97298950218305, 42
51, 23870, 13520, 10350, 101682.13814200398, 158, 38, 120, 379.43920925585275, 41
1, 23909, 13559, 10350, 101944.83808194792, 39, 39, 0, 262.6999399439383, 39
1, 24029, 13609, 10420, 102298.01317391261, 120, 50, 70, 353.1750919646873, 52
1, 24068, 13648, 10420, 102560.71311385655, 39, 39, 0, 262.6999399439383, 39
51, 24163, 13693, 10470, 102892.01167799176, 95, 45, 50, 331.2985641352145, 46
1, 24229, 13729, 10500, 103192.33866626894, 66, 36, 30, 300.32698827717985, 37
1, 24302, 13762, 10540, 103500.33994483812, 73, 33, 40, 308.00127856917646, 34
51, 24390, 13800, 10590, 103824.321376199, 88, 38, 50, 323.98143136087856, 39
1, 24432, 13842, 10590, 104092.2943657012, 42, 42, 0, 267.97298950218305, 42
1, 24498, 13878, 10620, 104392.62135397838, 66, 36, 30, 300.32698827717985, 37
1, 24576, 13916, 10660, 104706.50414059847, 78, 38, 40, 313.8827866200841, 39
51, 24665, 13955, 10710, 105031.55200616254, 89, 39, 50, 325.0478655640733, 40
1, 24713, 14003, 10710, 105309.36680875304, 48, 48, 0, 277.8148025904985, 48
1, 24826, 14046, 10780, 105656.20585262256, 113, 43, 70, 346.83904386951343, 45
1, 24861, 14081, 10780, 105911.43578053234, 35, 35, 0, 255.22992790977875, 35
1, 24934, 14124, 10810, 106220.43705910152, 73, 43, 30, 309.00127856917646, 44
51, 25020, 14160, 10860, 106542.26322374909, 86, 36, 50, 321.82616464756694, 37
1, 25065, 14205, 10860, 106815.26523016022, 45, 45, 0, 273.00200641113514, 45
1, 25146, 14246, 10900, 107132.56523016022, 81, 41, 40, 317.3, 42
51, 25230, 14280, 10950, 107452.20524056374, 84, 34, 50, 319.64001040350905, 35
1, 25312, 14332, 10980, 107771.6269104072, 82, 52, 30, 319.42166984345636, 53
1, 25342, 14362, 10980, 108016.66164233927, 30, 30, 0, 245.0347319320716, 30
1, 25381, 14401, 10980, 108279.3615822832, 39, 39, 0, 262.6999399439383, 39
1, 25452, 14432, 11020, 108584.93989310192, 71, 31, 40, 305.57831081870995, 32
51, 25538, 14468, 11070, 108906.7660577495, 86, 36, 50, 321.82616464756694, 37
1, 25653, 14513, 11140, 109255.4382748117, 115, 45, 70, 348.6722170622053, 47
1, 25686, 14546, 11140, 109506.71644750454, 33, 33, 0, 251.27817269284301, 33
1, 25730, 14590, 11140, 109778.06740519468, 44, 44, 0, 271.35095769013947, 44
1, 25756, 14616, 11140, 110014.07749163, 26, 26, 0, 236.01008643532256, 26
51, 25834, 14644, 11190, 110326.96027825009, 78, 28, 50, 312.8827866200841, 29
1, 25946, 14686, 11260, 110672.87559058964, 112, 42, 70, 345.91531233955715, 44
1, 25989, 14729, 11260, 110942.55055079274, 43, 43, 0, 269.6749602031015, 43
1, 26030, 14770, 11260, 111208.79450423627, 41, 41, 0, 266.24395344352433, 41
51, 26113, 14803, 11310, 111527.3294521655, 83, 33, 50, 318.5349479292333, 34
1, 26161, 14851, 11310, 111805.144254756, 48, 48, 0, 277.8148025904985, 48
1, 26271, 14891, 11380, 112149.19743880244, 110, 40, 70, 344.0531840464366, 42
1, 26312, 14932, 11380, 112415.44139224596, 41, 41, 0, 266.24395344352433, 41
51, 26404, 14974, 11430, 112743.64549371421, 92, 42, 50, 328.20410146824725, 43
1, 26486, 15016, 11470, 113062.06716355767, 82, 42, 40, 318.42166984345636, 43
1, 26525, 15055, 11470, 113324.76710350161, 39, 39, 0, 262.6999399439383, 39
1, 26589, 15089, 11500, 113622.50981597623, 64, 34, 30, 297.742712474619, 35
1, 26619, 15119, 11500, 113867.5445479083, 30, 30, 0, 245.0347319320716, 30
51, 26707, 15157, 11550, 114191.52597926918, 88, 38, 50, 323.98143136087856, 39
1, 26747, 15197, 11550, 114456.01266520577, 40, 40, 0, 264.4866859365871, 40
1, 26826, 15236, 11590, 114771.0434153359, 79, 39, 40, 315.03075013013313, 40
1, 26902, 15282, 11620, 115083.60258770961, 76, 46, 30, 312.5591723737189, 47
51, 26992, 15322, 11670, 115409.70961653371, 90, 40, 50, 326.1070288241023, 41
1, 27107, 15367, 11740, 115758.38183359592, 115, 45, 70, 348.6722170622053, 47
1, 27156, 15416, 11740, 116037.75696470238, 49, 49, 0, 279.3751311064591, 49
1, 27194, 15454, 11740, 116298.63934432222, 38, 38, 0, 260.88237961983884, 38
1, 27274, 15494, 11780, 116614.80910056646, 80, 40, 40, 316.1697562442441, 41
51, 27395, 15535, 11860, 116967.871579602, 121, 41, 80, 353.06247903554, 43
1, 27428, 15568, 11860, 117219.14975229483, 33, 33, 0, 251.27817269284301, 33
1, 27467, 15607, 11860, 117481.84969223877, 39, 39, 0, 262.6999399439383, 39
51, 27585, 15645, 11940, 117832.2370174077, 118, 38, 80, 350.3873251689181, 40
1, 27619, 15679, 11940, 118085.51065768434, 34, 34, 0, 253.2736402766418, 34
1, 27702, 15722, 11980, 118405.04560561357, 83, 43, 40, 319.5349479292333, 44
51, 27802, 15772, 12030, 118741.37337163041, 100, 50, 50, 336.327766016838, 51
1, 27849, 15819, 12030, 119017.60642150001, 47, 47, 0, 276.2330498695885, 47
1, 27891, 15861, 12030, 119285.5794110022, 42, 42, 0, 267.97298950218305, 42
1, 27958, 15898, 12060, 119587.17996625982, 67, 37, 30, 301.6005552576305, 38
51, 28094, 15944, 12150, 119952.07526329465, 136, 46, 90, 364.89529703482884, 48
1, 28130, 15980, 12150, 120209.22423757297, 36, 36, 0, 257.1489742783178, 36
1, 28176, 16026, 12150, 120483.853306287, 46, 46, 0, 274.6290687140218, 46
1, 28213, 16063, 12150, 120742.88587774297, 37, 37, 0, 259.03257145596604, 37
51, 28333, 16103, 12230, 121095.06096970766, 120, 40, 80, 352.1750919646873, 42
1, 28412, 16142, 12270, 121410.09171983779, 79, 39, 40, 315.03075013013313, 40
1, 28455, 16185, 12270, 121679.76668004089, 43, 43, 0, 269.6749602031015, 43
1, 28522, 16222, 12300, 121981.36723529852, 67, 37, 30, 301.6005552576305, 38
51, 28617, 16267, 12350, 122312.66579943373, 95, 45, 50, 331.2985641352145, 46
1, 28649, 16299, 12350, 122561.90722243427, 32, 32, 0, 249.24142300054422, 32
1, 28735, 16345, 12390, 122884.73338708184, 86, 46, 40, 322.82616464756694, 47
1, 28780, 16390, 12390, 123157.73539349297, 45, 45, 0, 273.00200641113514, 45
51, 28863, 16423, 12440, 123476.2703414222, 83, 33, 50, 318.5349479292333, 34
1, 28933, 16463, 12470, 123781.62110227412, 70, 40, 30, 305.3507608519078, 41
1, 29007, 16497, 12510, 124090.81831104097, 74, 34, 40, 309.1972087668518, 35
51, 29102, 16542, 12560, 124422.11687517619, 95, 45, 50, 331.2985641352145, 46
1, 29141, 16581, 12560, 124684.81681512012, 39, 39, 0, 262.6999399439383, 39
1, 29218, 16628, 12590, 124998.54247888665, 77, 47, 30, 313.72566376652986, 48
1, 29289, 16659, 12630, 125304.12078970537, 71, 31, 40, 305.57831081870995, 32
51, 29379, 16699, 12680, 125630.22781852947, 90, 40, 50, 326.1070288241023, 41
1, 29410, 16730, 12680, 125877.38892470652, 31, 31, 0, 247.1611061770567, 31
1, 29515, 16765, 12750, 126216.69751200089, 105, 35, 70, 339.30858729436795, 37
1, 29550, 16800, 12750, 126471.92743991067, 35, 35, 0, 255.22992790977875, 35
51, 29653, 16853, 12800, 126811.20068996616, 103, 53, 50, 339.27325005549693, 54
1, 29688, 16888, 12800, 127066.43061787594, 35, 35, 0, 255.22992790977875, 35
1, 29727, 16927, 12800, 127329.13055781988, 39, 39, 0, 262.6999399439383, 39
1, 29806, 16966, 12840, 127644.16130795001, 79, 39, 40, 315.03075013013313, 40
1, 29875, 17005, 12870, 127948.2734496602, 69, 39, 30, 304.1121417102006, 40
51, 29969, 17049, 12920, 128278.54717550798, 94, 44, 50, 330.273725847777, 45
1, 30048, 17088, 12960, 128593.5779256381, 79, 39, 40, 315.03075013013313, 40
1, 30121, 17131, 12990, 128902.57920420729, 73, 43, 30, 309.00127856917646, 44
1, 30159, 17169, 12990, 129163.46158382713, 38, 38, 0, 260.88237961983884, 38
51, 30250, 17210, 13040, 129490.6206457659, 91, 41, 50, 327.1590619387661, 42
1, 30284, 17244, 13040, 129743.89428604254, 34, 34, 0, 253.2736402766418, 34
1, 30321, 17281, 13040, 130002.92685749852, 37, 37, 0, 259.03257145596604, 37
51, 30442, 17312, 13130, 130354.98933653405, 121, 31, 90, 352.06247903554, 33
1, 30514, 17354, 13160, 130662.78439955844, 72, 42, 30, 307.79506302439404, 43
1, 30545, 17385, 13160, 130909.9455057355, 31, 31, 0, 247.1611061770567, 31
1, 30580, 17420, 13160, 131165.17543364526, 35, 35, 0, 255.22992790977875, 35
51, 30744, 17464, 13280, 131549.1336244816, 164, 44, 120, 383.9581908363381, 47
1, 30784, 17504, 13280, 131813.6203104182, 40, 40, 0, 264.4866859365871, 40
1, 30862, 17552, 13310, 132128.50309703828, 78, 48, 30, 314.8827866200841, 49
1, 30938, 17588, 13350, 132440.062269412, 76, 36, 40, 311.5591723737189, 37
51, 31021, 17621, 13400, 132758.59721734124, 83, 33, 50, 318.5349479292333, 34
1, 31095, 17655, 13440, 133067.7944261081, 74, 34, 40, 309.1972087668518, 35
1, 31129, 17689, 13440, 133321.06806638473, 34, 34, 0, 253.2736402766418, 34
1, 31202, 17732, 13470, 133630.0693449539, 73, 43, 30, 309.00127856917646, 44
1, 31253, 17783, 13470, 133912.50385673228, 51, 51, 0, 282.43451177837886, 51
51, 31379, 17829, 13550, 134269.94075261572, 126, 46, 80, 357.43689588345075, 48
1, 31458, 17868, 13590, 134584.97150274584, 79, 39, 40, 315.03075013013313, 40
1, 31525, 17905, 13620, 134886.57205800348, 67, 37, 30, 301.6005552576305, 38
1, 31570, 17950, 13620, 135159.57406441463, 45, 45, 0, 273.00200641113514, 45
51, 31707, 17997, 13710, 135525.2953866195, 137, 47, 90, 365.72132220485213, 49
1, 31745, 18035, 13710, 135786.17776623933, 38, 38, 0, 260.88237961983884, 38
1, 31788, 18078, 13710, 136055.85272644242, 43, 43, 0, 269.6749602031015, 43
51, 31903, 18113, 13790, 136403.52494350463, 115, 35, 80, 347.6722170622053, 37
1, 31943, 18153, 13790, 136668.01162944123, 40, 40, 0, 264.4866859365871, 40
1, 32026, 18196, 13830, 136987.54657737046, 83, 43, 40, 319.5349479292333, 44
51, 32120, 18240, 13880, 137317.82030321824, 94, 44, 50, 330.273725847777, 45
1, 32193, 18283, 13910, 137626.8215817874, 73, 43, 30, 309.00127856917646, 44
1, 32283, 18333, 13950, 137953.9286106115, 90, 50, 40, 327.1070288241023, 51
1, 32353, 18373, 13980, 138259.2793714634, 70, 40, 30, 305.3507608519078, 41
51, 32439, 18409, 14030, 138581.10553611096, 86, 36, 50, 321.82616464756694, 37
1, 32522, 18452, 14070, 138900.6404840402, 83, 43, 40, 319.5349479292333, 44
1, 32561, 18491, 14070, 139163.34042398413, 39, 39, 0, 262.6999399439383, 39
1, 32601, 18531, 14070, 139427.82710992073, 40, 40, 0, 264.4866859365871, 40
51, 32688, 18568, 14120, 139750.73469091847, 87, 37, 50, 322.9075809977351, 38
1, 32756, 18606, 14150, 140053.59686202105, 68, 38, 30, 302.86217110259, 39
1, 32827, 18637, 14190, 140359.17517283975, 71, 31, 40, 305.57831081870995, 32
1, 32879, 18689, 14190, 140643.110134268, 52, 52, 0, 283.93496142826496, 52
51, 32959, 18719, 14240, 140958.27989051226, 80, 30, 50, 315.1697562442441, 31
1, 33007, 18767, 14240, 141236.09469310276, 48, 48, 0, 277.8148025904985, 48
1, 33112, 18802, 14310, 141575.40328039712, 105, 35, 70, 339.30858729436795, 37
51, 33201, 18841, 14360, 141900.45114596118, 89, 39, 50, 325.0478655640733, 40
1, 33238, 18878, 14360, 142159.48371741714, 37, 37, 0, 259.03257145596604, 37
1, 33269, 18909, 14360, 142406.6448235942, 31, 31, 0, 247.1611061770567, 31
51, 33371, 18961, 14410, 142744.94200637532, 102, 52, 50, 338.29718278112654, 53
1, 33485, 19005, 14480, 143092.699994067, 114, 44, 70, 347.75798769167545, 46
1, 33518, 19038, 14480, 143343.97816675983, 33, 33, 0, 251.27817269284301, 33
51, 33610, 19080, 14530, 143672.1822682281, 92, 42, 50, 328.20410146824725, 43
1, 33649, 19119, 14530, 143934.88220817203, 39, 39, 0, 262.6999399439383, 39
1, 33693, 19163, 14530, 144206.23316586216, 44, 44, 0, 271.35095769013947, 44
51, 33786, 19206, 14580, 144535.4754457693, 93, 43, 50, 329.24227990714814, 44
1, 33903, 19253, 14650, 144885.9622625679, 117, 47, 70, 350.4868167986058, 49
1, 33935, 19285, 14650, 145135.20368556844, 32, 32, 0, 249.24142300054422, 32
1, 33965, 19315, 14650, 145380.2384175005, 30, 30, 0, 245.0347319320716, 30
51, 34059, 19359, 14700, 145710.5121433483, 94, 44, 50, 330.273725847777, 45
1, 34174, 19404, 14770, 146059.1843604105, 115, 45, 70, 348.6722170622053, 47
1, 34209, 19439, 14770, 146314.41428832026, 35, 35, 0, 255.22992790977875, 35
1, 34237, 19467, 14770, 146555.0469516994, 28, 28, 0, 240.63266337912057, 28
51, 34326, 19506, 14820, 146880.09481726345, 89, 39, 50, 325.0478655640733, 40
1, 34398, 19538, 14860, 147186.88988028784, 72, 32, 40, 306.79506302439404, 33
1, 34468, 19578, 14890, 147492.24064113974, 70, 40, 30, 305.3507608519078, 41
51, 34561, 19621, 14940, 147821.48292104687, 93, 43, 50, 329.24227990714814, 44
1, 34604, 19664, 14940, 148091.15788124996, 43, 43, 0, 269.6749602031015, 43
1, 34642, 19702, 14940, 148352.0402608698, 38, 38, 0, 260.88237961983884, 38
1, 34726, 19746, 14980, 148672.6802712733, 84, 44, 40, 320.64001040350905, 45
51, 34820, 19790, 15030, 149002.95399712108, 94, 44, 50, 330.273725847777, 45
1, 34883, 19823, 15060, 149299.3853218472, 63, 33, 30, 296.43132472612575, 34
1, 34924, 19864, 15060, 149565.6292752907, 41, 41, 0, 266.24395344352433, 41
1, 34962, 19902, 15060, 149826.51165491054, 38, 38, 0, 260.88237961983884, 38
51, 35049, 19939, 15110, 150149.41923590828, 87, 37, 50, 322.9075809977351, 38
1, 35135, 19985, 15150, 150472.24540055584, 86, 46, 40, 322.82616464756694, 47
1, 35169, 20019, 15150, 150725.51904083247, 34, 34, 0, 253.2736402766418, 34
1, 35246, 20066, 15180, 151039.244704599, 77, 47, 30, 313.72566376652986, 48
51, 35335, 20105, 15230, 151364.29257016306, 89, 39, 50, 325.0478655640733, 40
1, 35380, 20150, 15230, 151637.2945765742, 45, 45, 0, 273.00200641113514, 45
1, 35420, 20190, 15230, 151901.7812625108, 40, 40, 0, 264.4866859365871, 40
1, 35492, 20222, 15270, 152208.5763255352, 72, 32, 40, 306.79506302439404, 33
51, 35586, 20266, 15320, 152538.85005138296, 94, 44, 50, 330.273725847777, 45
1, 35666, 20316, 15350, 152856.01980762722, 80, 50, 30, 317.1697562442441, 51
1, 35713, 20363, 15350, 153132.25285749682, 47, 47, 0, 276.2330498695885, 47
1, 35747, 20397, 15350, 153385.52649777345, 34, 34, 0, 253.2736402766418, 34
1, 35824, 20434, 15390, 153698.25216153997, 77, 37, 40, 312.72566376652986, 38
51, 35916, 20476, 15440, 154026.45626300824, 92, 42, 50, 328.20410146824725, 43
1, 35978, 20508, 15470, 154321.56288933792, 62, 32, 30, 295.1066263296683, 33
1, 36012, 20542, 15470, 154574.83652961455, 34, 34, 0, 253.2736402766418, 34
1, 36059, 20589, 15470, 154851.06957948414, 47, 47, 0, 276.2330498695885, 47
51, 36192, 20632, 15560, 155213.46584852535, 133, 43, 90, 362.3962690412072, 45
1, 36267, 20677, 15590, 155524.84894416362, 75, 45, 30, 311.38309563827124, 46
1, 36307, 20717, 15590, 155789.33563010022, 40, 40, 0, 264.4866859365871, 40
51, 36399, 20759, 15640, 156117.53973156848, 92, 42, 50, 328.20410146824725, 43
1, 36480, 20800, 15680, 156434.83973156847, 81, 41, 40, 317.3, 42
1, 36526, 20846, 15680, 156709.46880028248, 46, 46, 0, 274.6290687140218, 46
51, 36649, 20879, 15770, 157063.29337154428, 123, 33, 90, 353.8245712617827, 35
1, 36721, 20921, 15800, 157371.08843456866, 72, 42, 30, 307.79506302439404, 43
1, 36770, 20970, 15800, 157650.46356567513, 49, 49, 0, 279.3751311064591, 49
51, 36865, 21015, 15850, 157981.76212981035, 95, 45, 50, 331.2985641352145, 46
1, 36901, 21051, 15850, 158238.91110408868, 36, 36, 0, 257.1489742783178, 36
1, 36964, 21084, 15880, 158535.3424288148, 63, 33, 30, 296.43132472612575, 34
1, 37040, 21120, 15920, 158846.90160118853, 76, 36, 40, 311.5591723737189, 37
1, 37084, 21164, 15920, 159118.25255887865, 44, 44, 0, 271.35095769013947, 44
51, 37175, 21205, 15970, 159445.4116208174, 91, 41, 50, 327.1590619387661, 42
1, 37281, 21241, 16040, 159785.67966442704, 106, 36, 70, 340.2680436096278, 38
1, 37319, 21279, 16040, 160046.56204404688, 38, 38, 0, 260.88237961983884, 38
51, 37399, 21309, 16090, 160361.73180029113, 80, 30, 50, 315.1697562442441, 31
1, 37477, 21347, 16130, 160675.61458691122, 78, 38, 40, 313.8827866200841, 39
1, 37545, 21385, 16160, 160978.4767580138, 68, 38, 30, 302.86217110259, 39
1, 37590, 21430, 16160, 161251.47876442494, 45, 45, 0, 273.00200641113514, 45
1, 37637, 21477, 16160, 161527.71181429454, 47, 47, 0, 276.2330498695885, 47
51, 37733, 21523, 16210, 161860.0287303092, 96, 46, 50, 332.31691601465747, 47
1, 37781, 21571, 16210, 162137.8435328997, 48, 48, 0, 277.8148025904985, 48
1, 37863, 21613, 16250, 162456.26520274315, 82, 42, 40, 318.42166984345636, 43
1, 37927, 21647, 16280, 162754.00791521778, 64, 34, 30, 297.742712474619, 35
51, 38066, 21696, 16370, 163121.37107751903, 139, 49, 90, 367.36316230125203, 51
1, 38104, 21734, 16370, 163382.25345713887, 38, 38, 0, 260.88237961983884, 38
1, 38147, 21777, 16370, 163651.92841734196, 43, 43, 0, 269.6749602031015, 43
1, 38199, 21829, 16370, 163935.8633787702, 52, 52, 0, 283.93496142826496, 52
1, 38259, 21849, 16410, 164227.27914714158, 60, 20, 40, 291.41576837137404, 21
51, 38377, 21887, 16490, 164577.6664723105, 118, 38, 80, 350.3873251689181, 40
1, 38414, 21924, 16490, 164836.69904376645, 37, 37, 0, 259.03257145596604, 37
1, 38479, 21949, 16530, 165134.74019520983, 65, 25, 40, 298.04115144336777, 26
1, 38547, 21987, 16560, 165437.6023663124, 68, 38, 30, 302.86217110259, 39
51, 38679, 22029, 16650, 165799.15848873943, 132, 42, 90, 361.55612242701943, 44
1, 38710, 22060, 16650, 166046.31959491648, 31, 31, 0, 247.1611061770567, 31
1, 38744, 22094, 16650, 166299.5932351931, 34, 34, 0, 253.2736402766418, 34
1, 38809, 22129, 16680, 166598.6343866365, 65, 35, 30, 299.04115144336777, 36
51, 38894, 22164, 16730, 166919.37141430756, 85, 35, 50, 320.73702767108114, 36
1, 38979, 22209, 16770, 167241.10844197863, 85, 45, 40, 321.73702767108114, 46
1, 39009, 22239, 16770, 167486.1431739107, 30, 30, 0, 245.0347319320716, 30
1, 39085, 22285, 16800, 167798.70234628444, 76, 46, 30, 312.5591723737189, 47
51, 39213, 22323, 16890, 168156.86091238592, 128, 38, 90, 358.1585661014858, 40
1, 39243, 22353, 16890, 168401.895644318, 30, 30, 0, 245.0347319320716, 30
1, 39323, 22403, 16920, 168719.06540056225, 80, 50, 30, 317.1697562442441, 51
1, 39352, 22432, 16920, 168961.92497927285, 29, 29, 0, 242.8595787106084, 29
1, 39408, 22458, 16950, 169248.78145924633, 56, 26, 30, 286.8564799734761, 27
51, 39540, 22500, 17040, 169610.33758167335, 132, 42, 90, 361.55612242701943, 44
1, 39588, 22548, 17040, 169888.15238426384, 48, 48, 0, 277.8148025904985, 48
1, 39664, 22584, 17080, 170199.71155663757, 76, 36, 40, 311.5591723737189, 37
1, 39747, 22637, 17110, 170520.2465045668, 83, 53, 30, 320.5349479292333, 54
51, 39836, 22676, 17160, 170845.29437013087, 89, 39, 50, 325.0478655640733, 40
1, 39904, 22714, 17190, 171148.15654123345, 68, 38, 30, 302.86217110259, 39
1, 39988, 22758, 17230, 171468.79655163694, 84, 44, 40, 320.64001040350905, 45
1, 40055, 22795, 17260, 171770.39710689458, 67, 37, 30, 301.6005552576305, 38
1, 40092, 22832, 17260, 172029.42967835054, 37, 37, 0, 259.03257145596604, 37
51, 40215, 22875, 17340, 172384.25424961234, 123, 43, 80, 354.8245712617827, 45
1, 40257, 22917, 17340, 172652.22723911452, 42, 42, 0, 267.97298950218305, 42
1, 40336, 22956, 17380, 172967.25798924465, 79, 39, 40, 315.03075013013313, 40
1, 40416, 23006, 17410, 173284.4277454889, 80, 50, 30, 317.1697562442441, 51
51, 40543, 23043, 17500, 173641.7274277882, 127, 37, 90, 357.2996822992933, 39
1, 40607, 23077, 17530, 173939.47014026283, 64, 34, 30, 297.742712474619, 35
1, 40653, 23123, 17530, 174214.09920897684, 46, 46, 0, 274.6290687140218, 46
1, 40698, 23168, 17530, 174487.101215388, 45, 45, 0, 273.00200641113514, 45
51, 40789, 23209, 17580, 174814.26027732674, 91, 41, 50, 327.1590619387661, 42
1, 40830, 23250, 17580, 175080.50423077025, 41, 41, 0, 266.24395344352433, 41
1, 40949, 23299, 17650, 175432.78762597256, 119, 49, 70, 352.28339520229764, 51
1, 40989, 23339, 17650, 175697.27431190916, 40, 40, 0, 264.4866859365871, 40
51, 41087, 23387, 17700, 176031.60894027373, 98, 48, 50, 334.33462836457886, 49
1, 41163, 23423, 17740, 176343.16811264746, 76, 36, 40, 311.5591723737189, 37
1, 41199, 23459, 17740, 176600.3170869258, 36, 36, 0, 257.1489742783178, 36
